Course Code,Course Title,CRN,Section Type,Time,Days,Instructor,Method,Semester,Year,Time of Day,Duration of Class (minutes)
CS 473,Compiler Design,47256.0,LCD,11:00 AM - 12:15 PM,TR,"Ganchinho de Pina, L",Meet on campus,Fall,2022,morning,75.0
CS 474,Object-Oriented Languages and Environments,38902.0,LCD,12:30 PM - 01:45 PM,TR,"Buy, U",Meet on campus,Fall,2022,afternoon,75.0
CS 474,Object-Oriented Languages and Environments,38903.0,LCD,12:30 PM - 01:45 PM,TR,"Buy, U",Meet on campus,Fall,2022,afternoon,75.0
CS 474,Object-Oriented Languages and Environments,10680.0,LCD,05:00 PM - 06:15 PM,TR,"Grechanik, M",Meet on campus,Fall,2022,evening,75.0
CS 474,Object-Oriented Languages and Environments,20205.0,LCD,05:00 PM - 06:15 PM,TR,"Grechanik, M",Meet on campus,Fall,2022,evening,75.0
CS 476,Programming Language Design,42740.0,LCD,10:00 AM - 10:50 AM,MWF,"Mansky, W",Meet on campus,Fall,2022,morning,50.0
CS 476,Programming Language Design,42741.0,LCD,10:00 AM - 10:50 AM,MWF,"Mansky, W",Meet on campus,Fall,2022,morning,50.0
CS 477,"Public Policy, Legal, and Ethical Issues in Computing, Privacy, and Security",48168.0,LCD,09:30 AM - 10:45 AM,MW,"McCarty, E",,Fall,2022,morning,75.0
CS 477,"Public Policy, Legal, and Ethical Issues in Computing, Privacy, and Security",48169.0,LCD,09:30 AM - 10:45 AM,MW,"McCarty, E",,Fall,2022,morning,75.0
CS 478,Software Development for Mobile Platforms,41618.0,LCD,03:30 PM - 04:45 PM,TR,"Buy, U",Meet on campus,Fall,2022,afternoon,75.0
CS 478,Software Development for Mobile Platforms,41619.0,LCD,03:30 PM - 04:45 PM,TR,"Buy, U",Meet on campus,Fall,2022,afternoon,75.0
CS 480,Database Systems,10682.0,LCD,01:00 PM - 01:50 PM,MWF,"Hayes, D",Meet on campus,Fall,2022,afternoon,50.0
CS 480,Database Systems,13947.0,LCD,01:00 PM - 01:50 PM,MWF,"Hayes, D",Meet on campus,Fall,2022,afternoon,50.0
CS 480,Database Systems,41677.0,LCD,02:00 PM - 02:50 PM,MWF,"Hayes, D",Meet on campus,Fall,2022,afternoon,50.0
CS 480,Database Systems,41678.0,LCD,02:00 PM - 02:50 PM,MWF,"Hayes, D",Meet on campus,Fall,2022,afternoon,50.0
CS 484,Secure Web Application Development,46593.0,LCD,02:00 PM - 02:50 PM,MWF,"Kanich, C",Meet on campus,Fall,2022,afternoon,50.0
CS 484,Secure Web Application Development,46594.0,LCD,02:00 PM - 02:50 PM,MWF,"Kanich, C",Meet on campus,Fall,2022,afternoon,50.0
CS 491,Seminar,39059.0,LCD,ARRANGED,,"Di Eugenio, B",On campus and online,Fall,2022,unknown,
CS 494,Special Topics in Computer Science,45500.0,LCD,11:00 AM - 12:15 PM,TR,"Soni, N",Meet on campus,Fall,2022,morning,75.0
CS 494,Special Topics in Computer Science,45501.0,LCD,11:00 AM - 12:15 PM,TR,"Soni, N",Meet on campus,Fall,2022,morning,75.0
CS 499,Professional Development Seminar,32402.0,LCD,ARRANGED,,"Bell, J",,Fall,2022,unknown,
CS 501,Computer Algorithms II,34850.0,LCD,05:00 PM - 06:15 PM,TR,"Asudeh, A",Meet on campus,Fall,2022,evening,75.0
CS 506,An Introduction to Quantum Computing,47565.0,LEC,02:00 PM - 02:50 PM,MWF,"DasGupta, B",Meet on campus,Fall,2022,afternoon,50.0
CS 514,Applied Artificial Intelligence,22882.0,LCD,10:00 AM - 10:50 AM,MWF,"Gmytrasiewicz, P",Meet on campus,Fall,2022,morning,50.0
CS 520,Causal Inference and Learning,45269.0,LCD,11:00 AM - 12:15 PM,TR,"Zheleva, E",Meet on campus,Fall,2022,morning,75.0
CS 522,Human-Computer Interaction,37373.0,LCD,12:30 PM - 01:45 PM,TR,"Kerne, A",Meet on campus,Fall,2022,afternoon,75.0
CS 529,Visual Data Science,47569.0,LCD,02:00 PM - 03:15 PM,TR,"Marai, G",Meet on campus,Fall,2022,afternoon,75.0
CS 559,Neural Networks,25622.0,LCD,02:00 PM - 03:15 PM,TR,"Koyuncu, E",Meet on campus,Fall,2022,afternoon,75.0
CS 582,Information Retrieval,47257.0,LCD,03:00 PM - 05:30 PM,M,"Caragea, C",Meet on campus,Fall,2022,afternoon,150.0
CS 583,Data Mining and Text Mining,30286.0,LCD,12:30 PM - 01:45 PM,TR,"Liu, B",Meet on campus,Fall,2022,afternoon,75.0
CS 584,Advanced Data Mining,33487.0,LEC,09:30 AM - 10:45 AM,TR,"Yu, P",Meet on campus,Fall,2022,morning,75.0
CS 590,Research Methods in Computer Science,45284.0,LCD,04:30 PM - 05:45 PM,MW,"Di Eugenio, B",Meet on campus,Fall,2022,afternoon,75.0
CS 594,Special Topics,43915.0,LCD,09:30 AM - 10:45 AM,MW,"Ziebart, B",Meet on campus,Fall,2022,morning,75.0
CS 594,Special Topics,27441.0,LCD,11:00 AM - 12:15 PM,TR,"Cheng, L",Meet on campus,Fall,2022,morning,75.0
CS 594,Special Topics,29095.0,LCD,03:00 PM - 04:15 PM,MW,"Rooshenas, P",Meet on campus,Fall,2022,afternoon,75.0
CS 107,Introduction to Computing and Programming,17412.0,LEC - AL1,09:00 AM - 09:50 AM,MWF,"Reckinger, S",Meet on campus,Spring,2023,morning,50.0
CS 109,Programming for Engineers with MatLab,44905.0,LCD - AS,03:00 PM - 03:50 PM,MW,"Grechanik, M",Meet on campus,Spring,2023,afternoon,50.0
CS 109,Programming for Engineers with MatLab,44904.0,LCD - AS2,01:00 PM - 01:50 PM,MW,"Grechanik, M",Meet on campus,Spring,2023,afternoon,50.0
CS 111,Program Design I,34013.0,LCD - AS1,12:00 PM - 12:50 PM,MWF,"Reckinger, S",Meet on campus,Spring,2023,afternoon,50.0
CS 111,Program Design I,40575.0,LCD - AS2,01:00 PM - 01:50 PM,MWF,"Reckinger, S",Meet on campus,Spring,2023,afternoon,50.0
CS 141,Program Design II,34447.0,LCD - AS1,09:00 AM - 09:50 AM,MWF,"Hayes, D",Meet on campus,Spring,2023,morning,50.0
CS 141,Program Design II,41547.0,LCD - BS,01:00 PM - 01:50 PM,MWF,"Maratos, G",Meet on campus,Spring,2023,afternoon,50.0
CS 151,Mathematical Foundations of Computing,34014.0,LEC - AL1,12:00 PM - 12:50 PM,MWF,"Sidiropoulos, A",Meet on campus,Spring,2023,afternoon,50.0
CS 151,Mathematical Foundations of Computing,40572.0,LEC - AL2,01:00 PM - 01:50 PM,MWF,"McCarty, E",Meet on campus,Spring,2023,afternoon,50.0
CS 151,Mathematical Foundations of Computing,41548.0,LEC - AL3,02:00 PM - 02:50 PM,MWF,"McCarty, E",Meet on campus,Spring,2023,afternoon,50.0
CS 151,Mathematical Foundations of Computing,46081.0,LEC - AL4,03:00 PM - 03:50 PM,MWF,"McCarty, E",Meet on campus,Spring,2023,afternoon,50.0
CS 211,Programming Practicum,34456.0,LCD - AS1,10:00 AM - 10:50 AM,F,"Kidane, E",Meet on campus,Spring,2023,morning,50.0
CS 211,Programming Practicum,44906.0,LCD - AS2,12:00 PM - 12:50 PM,F,"Kidane, E",Meet on campus,Spring,2023,afternoon,50.0
CS 211,Programming Practicum,44907.0,LCD - AS3,01:00 PM - 01:50 PM,F,"Kidane, E",Meet on campus,Spring,2023,afternoon,50.0
CS 251,Data Structures,34460.0,LCD - AS1,09:00 AM - 09:50 AM,MWF,"Koehler, A",Meet on campus,Spring,2023,morning,50.0
CS 251,Data Structures,40573.0,LCD - AS2,10:00 AM - 10:50 AM,MWF,"Koehler, A",Meet on campus,Spring,2023,morning,50.0
CS 251,Data Structures,41549.0,LCD - AS3,01:00 PM - 01:50 PM,MWF,"Koehler, A",Meet on campus,Spring,2023,afternoon,50.0
CS 261,Machine Organization,34463.0,LCD - AS1,09:30 AM - 10:45 AM,TR,"Theys, M",Meet on campus,Spring,2023,morning,75.0
CS 261,Machine Organization,41550.0,LCD - AS2,12:30 PM - 01:45 PM,TR,"Theys, M",Meet on campus,Spring,2023,afternoon,75.0
CS 294,Special Topics in Computer Science,43541.0,LCD,06:00 PM - 08:00 PM,W,"Cranch, C",Meet on campus,Spring,2023,evening,120.0
CS 301,Languages and Automata,17422.0,LEC - AL1,12:30 PM - 01:45 PM,TR,"Bello Lander, G",Meet on campus,Spring,2023,afternoon,75.0
CS 301,Languages and Automata,40574.0,LEC - AL2,11:00 AM - 12:15 PM,TR,"Bello Lander, G",Meet on campus,Spring,2023,morning,75.0
CS 301,Languages and Automata,44908.0,LEC - AL3,03:30 PM - 04:45 PM,TR,"Bello Lander, G",Meet on campus,Spring,2023,afternoon,75.0
CS 341,Programming Language Design and Implementation,34723.0,LCD,12:00 PM - 12:50 PM,MWF,"Troy, P",Meet on campus,Spring,2023,afternoon,50.0
CS 342,Software Design,41553.0,LCD,ARRANGED,,"Hallenbeck, M",Online with deadlines,Spring,2023,unknown,
CS 342,Software Design,35976.0,LCD,11:00 AM - 12:15 PM,TR,"Hallenbeck, M",Meet on campus,Spring,2023,morning,75.0
CS 351,Advanced Data Structure Practicum,46812.0,LCD,02:00 PM - 02:50 PM,MWF,"Troy, P",Meet on campus,Spring,2023,afternoon,50.0
CS 361,Systems Programming,36306.0,LCD - AS1,03:30 PM - 04:45 PM,TR,"Ganchinho de Pina, L",Meet on campus,Spring,2023,afternoon,75.0
CS 362,Computer Design,36309.0,LCD - AS1,02:00 PM - 03:15 PM,TR,"Diaz Herrera, D",Meet on campus,Spring,2023,afternoon,75.0
CS 377,Communication and Ethical Issues in Computing,39374.0,LCD - AS1,01:00 PM - 01:50 PM,TR,"Burton, E",Meet on campus,Spring,2023,afternoon,50.0
CS 377,Communication and Ethical Issues in Computing,40663.0,LCD - AS2,02:00 PM - 02:50 PM,TR,"Burton, E",Meet on campus,Spring,2023,afternoon,50.0
CS 377,Communication and Ethical Issues in Computing,41964.0,LCD - AS3,03:30 PM - 04:20 PM,TR,"Burton, E",Meet on campus,Spring,2023,afternoon,50.0
CS 377,Communication and Ethical Issues in Computing,41965.0,LCD - AS4,05:00 PM - 05:50 PM,TR,"Burton, E",Meet on campus,Spring,2023,evening,50.0
CS 377,Communication and Ethical Issues in Computing,36312.0,LCD - BS1,10:00 AM - 10:50 AM,TR,"Clayville, K",Meet on campus,Spring,2023,morning,50.0
CS 377,Communication and Ethical Issues in Computing,38111.0,LCD - BS2,11:00 AM - 11:50 AM,TR,"Clayville, K",Meet on campus,Spring,2023,morning,50.0
CS 394,Special Topics in Computer Science,44912.0,LCD,02:00 PM - 05:00 PM,W,"Hallenbeck, M",Meet on campus,Spring,2023,afternoon,180.0
CS 401,Computer Algorithms I,17454.0,LCD,11:00 AM - 11:50 AM,MWF,"Turan, G",Meet on campus,Spring,2023,morning,50.0
CS 401,Computer Algorithms I,20665.0,LCD,11:00 AM - 11:50 AM,MWF,"Turan, G",Meet on campus,Spring,2023,morning,50.0
CS 401,Computer Algorithms I,43262.0,LCD,12:30 PM - 01:45 PM,TR,"Kshemkalyani, A",Meet on campus,Spring,2023,afternoon,75.0
CS 401,Computer Algorithms I,43263.0,LCD,12:30 PM - 01:45 PM,TR,"Kshemkalyani, A",Meet on campus,Spring,2023,afternoon,75.0
CS 401,Computer Algorithms I,41266.0,LCD,01:00 PM - 01:50 PM,MWF,"DasGupta, B",Meet on campus,Spring,2023,afternoon,50.0
CS 401,Computer Algorithms I,41267.0,LCD,01:00 PM - 01:50 PM,MWF,"DasGupta, B",Meet on campus,Spring,2023,afternoon,50.0
CS 401,Computer Algorithms I,43452.0,LCD,03:30 PM - 04:45 PM,TR,"Sun, X",Meet on campus,Spring,2023,afternoon,75.0
CS 401,Computer Algorithms I,43453.0,LCD,03:30 PM - 04:45 PM,TR,"Sun, X",Meet on campus,Spring,2023,afternoon,75.0
CS 407,Economics and Computation,44387.0,LEC,12:30 PM - 01:45 PM,TR,"Kash, I",Meet on campus,Spring,2023,afternoon,75.0
CS 407,Economics and Computation,44388.0,LEC,12:30 PM - 01:45 PM,TR,"Kash, I",Meet on campus,Spring,2023,afternoon,75.0
CS 411,Artificial Intelligence I,38549.0,LCD,09:00 AM - 09:50 AM,MWF,"Gmytrasiewicz, P",Meet on campus,Spring,2023,morning,50.0
CS 411,Artificial Intelligence I,38550.0,LCD,09:00 AM - 09:50 AM,MWF,"Gmytrasiewicz, P",Meet on campus,Spring,2023,morning,50.0
CS 411,Artificial Intelligence I,44910.0,LCD,09:30 AM - 10:45 AM,TR,"Kash, I",Meet on campus,Spring,2023,morning,75.0
CS 411,Artificial Intelligence I,44911.0,LCD,09:30 AM - 10:45 AM,TR,"Kash, I",Meet on campus,Spring,2023,morning,75.0
CS 418,Introduction to Data Science,41110.0,LEC,11:00 AM - 12:15 PM,TR,"Diaz Herrera, D",Meet on campus,Spring,2023,morning,75.0
CS 418,Introduction to Data Science,41111.0,LEC,11:00 AM - 12:15 PM,TR,"Diaz Herrera, D",Meet on campus,Spring,2023,morning,75.0
CS 418,Introduction to Data Science,43230.0,LEC,12:30 PM - 01:45 PM,TR,"Ziebart, B",Meet on campus,Spring,2023,afternoon,75.0
CS 418,Introduction to Data Science,43231.0,LEC,12:30 PM - 01:45 PM,TR,"Ziebart, B",Meet on campus,Spring,2023,afternoon,75.0
CS 422,User Interface Design and Programming,19650.0,LCD,09:30 AM - 10:45 AM,TR,"Soni, N",Meet on campus,Spring,2023,morning,75.0
CS 422,User Interface Design and Programming,20669.0,LCD,09:30 AM - 10:45 AM,TR,"Soni, N",Meet on campus,Spring,2023,morning,75.0
CS 425,Computer Graphics I,44389.0,LCD - AS1,11:00 AM - 12:15 PM,T,"Bell, J",Meet on campus,Spring,2023,morning,75.0
CS 425,Computer Graphics I,44391.0,LCD - AS2,11:00 AM - 12:15 PM,T,"Bell, J",Meet on campus,Spring,2023,morning,75.0
CS 427,Creative Coding,45607.0,LCD,01:00 PM - 03:40 PM,W,"Kerne, A",,Spring,2023,afternoon,160.0
CS 427,Creative Coding,45608.0,LCD,01:00 PM - 03:40 PM,W,"Kerne, A",,Spring,2023,afternoon,160.0
CS 440,Software Engineering I,29904.0,LCD,12:00 PM - 12:50 PM,MWF,"Bell, J",Meet on campus,Spring,2023,afternoon,50.0
CS 440,Software Engineering I,29905.0,LCD,12:00 PM - 12:50 PM,MWF,"Bell, J",Meet on campus,Spring,2023,afternoon,50.0
CS 442,Software Engineering II,33785.0,LEC,10:00 AM - 10:50 AM,MWF,"Bell, J",Meet on campus,Spring,2023,morning,50.0
CS 442,Software Engineering II,33786.0,LEC,10:00 AM - 10:50 AM,MWF,"Bell, J",Meet on campus,Spring,2023,morning,50.0
CS 450,Introduction to Networking,17432.0,LEC,11:00 AM - 12:15 PM,TR,"Kshemkalyani, A",Meet on campus,Spring,2023,morning,75.0
CS 450,Introduction to Networking,19163.0,LEC,11:00 AM - 12:15 PM,TR,"Kshemkalyani, A",Meet on campus,Spring,2023,morning,75.0
CS 454,Principles of Concurrent Programming,45709.0,LCD,04:30 PM - 05:45 PM,MW,"Grechanik, M",Meet on campus,Spring,2023,afternoon,75.0
CS 454,Principles of Concurrent Programming,45710.0,LCD,04:30 PM - 05:45 PM,MW,"Grechanik, M",Meet on campus,Spring,2023,afternoon,75.0
CS 461,Operating Systems Design and Implementation,44394.0,LCD,03:00 PM - 04:15 PM,MW,"Solworth, J",,Spring,2023,afternoon,75.0
CS 461,Operating Systems Design and Implementation,44395.0,LCD,03:00 PM - 04:15 PM,MW,"Solworth, J",,Spring,2023,afternoon,75.0
CS 466,Computer Architecture,26694.0,LCD,09:30 AM - 10:45 AM,TR,"Zhu, Z",Meet on campus,Spring,2023,morning,75.0
CS 466,Computer Architecture,26695.0,LCD,09:30 AM - 10:45 AM,TR,"Zhu, Z",Meet on campus,Spring,2023,morning,75.0
CS 474,Object-Oriented Languages and Environments,38616.0,LCD,12:30 PM - 01:45 PM,TR,"Mansky, W",Meet on campus,Spring,2023,afternoon,75.0
CS 474,Object-Oriented Languages and Environments,38617.0,LCD,12:30 PM - 01:45 PM,TR,"Mansky, W",Meet on campus,Spring,2023,afternoon,75.0
CS 477,"Public Policy, Legal, and Ethical Issues in Computing, Privacy, and Security",37123.0,LCD,02:00 PM - 03:15 PM,TR,"Sloan, R",Meet on campus,Spring,2023,afternoon,75.0
CS 477,"Public Policy, Legal, and Ethical Issues in Computing, Privacy, and Security",37124.0,LCD,02:00 PM - 03:15 PM,TR,"Sloan, R",Meet on campus,Spring,2023,afternoon,75.0
CS 478,Software Development for Mobile Platforms,37633.0,LCD,03:30 PM - 04:45 PM,TR,"Buy, U",Meet on campus,Spring,2023,afternoon,75.0
CS 478,Software Development for Mobile Platforms,37634.0,LCD,03:30 PM - 04:45 PM,TR,"Buy, U",Meet on campus,Spring,2023,afternoon,75.0
CS 480,Database Systems,17438.0,LCD,11:00 AM - 12:15 PM,TR,"Riazi, S",Meet on campus,Spring,2023,morning,75.0
CS 480,Database Systems,19171.0,LCD,11:00 AM - 12:15 PM,TR,"Riazi, S",Meet on campus,Spring,2023,morning,75.0
CS 480,Database Systems,43454.0,LCD,11:00 AM - 12:15 PM,TR,"Riazi, S",On campus and online,Spring,2023,morning,75.0
CS 480,Database Systems,43455.0,LCD,11:00 AM - 12:15 PM,TR,"Riazi, S",On campus and online,Spring,2023,morning,75.0
CS 483,Big Data Mining,46684.0,LCD,05:00 PM - 06:15 PM,TR,"Cheng, L",Meet on campus,Spring,2023,evening,75.0
CS 483,Big Data Mining,46685.0,LCD,05:00 PM - 06:15 PM,TR,"Cheng, L",Meet on campus,Spring,2023,evening,75.0
CS 491,Seminar,38500.0,LCD,ARRANGED,,"Di Eugenio, B",Meet online at set times,Spring,2023,unknown,
CS 494,Special Topics in Computer Science,42278.0,LCD,02:00 PM - 03:15 PM,TR,"Papka, M",Meet on campus,Spring,2023,afternoon,75.0
CS 494,Special Topics in Computer Science,42289.0,LCD,02:00 PM - 03:15 PM,TR,"Papka, M",Meet on campus,Spring,2023,afternoon,75.0
CS 499,Professional Development Seminar,30640.0,LCD,ARRANGED,,"Bell, J",Online with deadlines,Spring,2023,unknown,
CS 501,Computer Algorithms II,33788.0,LCD,09:00 AM - 09:50 AM,MWF,"Turan, G",Meet on campus,Spring,2023,morning,50.0
CS 511,Artificial Intelligence II,17442.0,LCD,10:00 AM - 10:50 AM,MWF,"Gmytrasiewicz, P",Meet on campus,Spring,2023,morning,50.0
CS 518,Deep Learning for Computer Vision,45598.0,LEC,03:00 PM - 04:15 PM,MW,"Tang, W",Meet on campus,Spring,2023,afternoon,75.0
CS 521,Statistical Natural Language Processing,43232.0,LCD,09:30 AM - 10:45 AM,TR,"Parde, N",Meet on campus,Spring,2023,morning,75.0
CS 524,Visualization and Visual Analytics II,32362.0,LCD,09:30 AM - 10:45 AM,TR,"Miranda, F",Meet on campus,Spring,2023,morning,75.0
CS 540,Advanced Topics in Software Engineering,37332.0,LCD,02:00 PM - 03:15 PM,TR,"Buy, U",Meet on campus,Spring,2023,afternoon,75.0
CS 566,Parallel Processing,33563.0,LCD,12:30 PM - 01:45 PM,TR,"Dutt, S",Meet on campus,Spring,2023,afternoon,75.0
CS 569,High-Performance Processors and Systems,27021.0,LCD,11:00 AM - 12:15 PM,TR,"Zhu, Z",Meet on campus,Spring,2023,morning,75.0
CS 583,Data Mining and Text Mining,25479.0,LCD,06:00 PM - 08:40 PM,M,"Liu, B",Meet on campus,Spring,2023,evening,160.0
CS 587,Computer Systems Security,44286.0,LCD,04:30 PM - 05:45 PM,MW,"Solworth, J",Meet on campus,Spring,2023,afternoon,75.0
CS 594,Special Topics,33648.0,LCD,12:30 PM - 01:45 PM,TR,"Medya, S",Meet on campus,Spring,2023,afternoon,75.0
CS 594,Special Topics,33792.0,LCD,02:00 PM - 03:15 PM,TR,"Chattopadhyay, D",Meet on campus,Spring,2023,afternoon,75.0
CS 594,Special Topics,33649.0,LCD,03:30 PM - 04:45 PM,TR,"Sintos, S",Meet on campus,Spring,2023,afternoon,75.0
CS 594,Special Topics,34724.0,LCD,06:00 PM - 08:40 PM,W,"Zhang, X",Meet on campus,Spring,2023,evening,160.0
CS 109,Programming for Engineers with MatLab,16592.0,LCD - AS,12:00 PM - 01:40 PM,MTWR,"Reckinger, S",Meet online at set times,Summer,2023,afternoon,100.0
CS 111,Program Design I,23291.0,LCD - BS,09:00 AM - 11:55 AM,MTRF,"Reckinger, S",On campus and online,Summer,2023,morning,175.0
CS 141,Program Design II,21448.0,LCD - AS,08:00 AM - 09:40 AM,MWF,"Koehler, A",Meet online at set times,Summer,2023,morning,100.0
CS 151,Mathematical Foundations of Computing,21451.0,LEC - AL,10:45 AM - 01:15 PM,TR,"McCarty, E",Meet on campus,Summer,2023,morning,150.0
CS 211,Programming Practicum,21179.0,LCD - AS,10:00 AM - 10:50 AM,MTWR,"Bell, J",Meet online at set times,Summer,2023,morning,50.0
CS 251,Data Structures,21814.0,LCD - AS,10:00 AM - 12:30 PM,TR,"Mousavi, M",Meet online at set times,Summer,2023,morning,150.0
CS 301,Languages and Automata,21455.0,LEC - AL,01:30 PM - 04:00 PM,TR,"McCarty, E",Meet on campus,Summer,2023,afternoon,150.0
CS 401,Computer Algorithms I,14209.0,LCD,10:00 AM - 11:40 AM,MWF,"Adrovic, D",Meet online at set times,Summer,2023,morning,100.0
CS 401,Computer Algorithms I,15054.0,LCD,10:00 AM - 11:40 AM,MWF,"Adrovic, D",Meet online at set times,Summer,2023,morning,100.0
CS 401,Computer Algorithms I,22843.0,LCD,12:00 PM - 01:40 PM,MWF,"Adrovic, D",Meet online at set times,Summer,2023,afternoon,100.0
CS 401,Computer Algorithms I,22844.0,LCD,12:00 PM - 01:40 PM,MWF,"Adrovic, D",Meet online at set times,Summer,2023,afternoon,100.0
CS 474,Object-Oriented Languages and Environments,24070.0,LCD,01:00 PM - 03:55 PM,MTWR,"Grechanik, M",Meet on campus,Summer,2023,afternoon,175.0
CS 474,Object-Oriented Languages and Environments,24071.0,LCD,01:00 PM - 03:55 PM,MTWR,"Grechanik, M",Meet on campus,Summer,2023,afternoon,175.0
CS 480,Database Systems,19865.0,LCD,12:00 PM - 01:45 PM,MWF,"Garg, K; Ghasemisharif, M; Seyri, A",Meet on campus,Summer,2023,afternoon,105.0
CS 480,Database Systems,19866.0,LCD,12:00 PM - 01:45 PM,MWF,"Garg, K; Ghasemisharif, M; Seyri, A",Meet on campus,Summer,2023,afternoon,105.0
CS 499,Professional Development Seminar,22171.0,LCD,ARRANGED,,"Bell, J",,Summer,2023,unknown,
CS 100,Discovering Computer Science,10615.0,LCD - AS1,03:00 PM - 03:50 PM,MWF,"Bell, J",Meet on campus,Fall,2023,afternoon,50.0
CS 107,Introduction to Computing and Programming,10634.0,LEC - AL1,10:00 AM - 10:50 AM,MWF,"Bell, J",Meet on campus,Fall,2023,morning,50.0
CS 109,Programming for Engineers with MatLab,46120.0,LCD - BS2,09:00 AM - 09:50 AM,MW,"Theys, M",Meet on campus,Fall,2023,morning,50.0
CS 109,Programming for Engineers with MatLab,46121.0,LCD - BS3,12:00 PM - 12:50 PM,MW,"Theys, M",Meet on campus,Fall,2023,afternoon,50.0
CS 111,Program Design I,34656.0,LCD - AS1,09:00 AM - 09:50 AM,MWF,"Reckinger, S",Meet on campus,Fall,2023,morning,50.0
CS 111,Program Design I,40304.0,LCD - AS2,12:00 PM - 12:50 PM,MWF,"Hayes, D",Meet on campus,Fall,2023,afternoon,50.0
CS 112,Program Design I in the Context of Biological Problems,45363.0,LCD - AS,02:00 PM - 03:15 PM,TR,"Poretsky, R; Troy, P",Meet on campus,Fall,2023,afternoon,75.0
CS 141,Program Design II,34657.0,LCD - AS1,11:00 AM - 11:50 AM,MWF,"Theys, M",Meet on campus,Fall,2023,morning,50.0
CS 141,Program Design II,42032.0,LCD - AS2,01:00 PM - 01:50 PM,MWF,"Hodges, M",Meet on campus,Fall,2023,afternoon,50.0
CS 151,Mathematical Foundations of Computing,34858.0,LEC - AL1,10:00 AM - 10:50 AM,MWF,"Katok, Z",Meet on campus,Fall,2023,morning,50.0
CS 151,Mathematical Foundations of Computing,40974.0,LEC - AL2,01:00 PM - 01:50 PM,MWF,"Bello Lander, G",Meet on campus,Fall,2023,afternoon,50.0
CS 151,Mathematical Foundations of Computing,42500.0,LEC - AL3,02:00 PM - 02:50 PM,MWF,"Bello Lander, G",Meet on campus,Fall,2023,afternoon,50.0
CS 211,Programming Practicum,34861.0,LCD - AS1,01:00 PM - 01:50 PM,WF,"Kidane, E",Meet on campus,Fall,2023,afternoon,50.0
CS 211,Programming Practicum,45953.0,LCD - AS2,02:00 PM - 02:50 PM,WF,"Reckinger, S",Meet on campus,Fall,2023,afternoon,50.0
CS 251,Data Structures,36203.0,LCD - AL1,12:00 PM - 12:50 PM,MWF,"Koehler, A",Meet on campus,Fall,2023,afternoon,50.0
CS 251,Data Structures,40507.0,LCD - AL2,03:00 PM - 03:50 PM,MWF,"Ordentlich, E",Meet on campus,Fall,2023,afternoon,50.0
CS 251,Data Structures,42499.0,LCD - AL3,04:00 PM - 04:50 PM,MWF,"Dey, D",Meet on campus,Fall,2023,afternoon,50.0
CS 261,Machine Organization,36391.0,LCD - AL1,12:30 PM - 01:45 PM,TR,"Diaz Herrera, D",Meet on campus,Fall,2023,afternoon,75.0
CS 261,Machine Organization,42498.0,LCD - AL2,02:00 PM - 03:15 PM,TR,"Diaz Herrera, D",Meet on campus,Fall,2023,afternoon,75.0
CS 277,Technical and Professional Communication in Computer Science,48663.0,LCD - AS1,09:00 AM - 09:50 AM,M,"Carson, J; Cranch, C",Meet on campus,Fall,2023,morning,50.0
CS 294,Special Topics in Computer Science,46841.0,LCD,ARRANGED,,,Online with deadlines,Fall,2023,unknown,
CS 294,Special Topics in Computer Science,46073.0,LCD,04:00 PM - 04:50 PM,T,"Diaz Herrera, D; Revelo Alonso, R",Meet on campus,Fall,2023,afternoon,50.0
CS 294,Special Topics in Computer Science,44176.0,LCD,06:00 PM - 08:00 PM,W,"Cranch, C",Meet on campus,Fall,2023,evening,120.0
CS 301,Languages and Automata,10647.0,LEC - AL1,12:30 PM - 01:45 PM,TR,"McCarty, E",Meet on campus,Fall,2023,afternoon,75.0
CS 301,Languages and Automata,42220.0,LEC - AL2,02:00 PM - 03:15 PM,TR,"Ibrahim, O",Meet on campus,Fall,2023,afternoon,75.0
CS 301,Languages and Automata,45948.0,LEC - AL3,03:30 PM - 04:45 PM,TR,"McCarty, E",Meet on campus,Fall,2023,afternoon,75.0
CS 341,Programming Language Design and Implementation,36202.0,LCD,02:00 PM - 02:50 PM,MWF,"Solworth, J",Meet on campus,Fall,2023,afternoon,50.0
CS 341,Programming Language Design and Implementation,42735.0,LCD,03:00 PM - 03:50 PM,MWF,"Solworth, J",Meet on campus,Fall,2023,afternoon,50.0
CS 342,Software Design,37162.0,LCD,11:00 AM - 12:15 PM,TR,"Hallenbeck, M",Meet on campus,Fall,2023,morning,75.0
CS 361,Systems Programming,36535.0,LCD - AS1,03:30 PM - 04:45 PM,TR,"Maratos, G",Meet on campus,Fall,2023,afternoon,75.0
CS 362,Computer Design,36196.0,LCD - AS1,12:30 PM - 01:45 PM,TR,"Troy, P",Meet on campus,Fall,2023,afternoon,75.0
CS 377,Ethical Issues in Computing,39429.0,LCD,11:00 AM - 12:15 PM,TR,"Burton, E",Meet on campus,Fall,2023,morning,75.0
CS 377,Ethical Issues in Computing,42236.0,LCD,12:30 PM - 01:45 PM,TR,"Burton, E",Meet on campus,Fall,2023,afternoon,75.0
CS 377,Ethical Issues in Computing,41404.0,LCD,12:30 PM - 01:45 PM,TR,"Clayville, K",Meet on campus,Fall,2023,afternoon,75.0
